DayOfWeek,Mean,Store
2,9.692791275067025,389
3,9.77832942330783,389
4,9.335183341526609,389
5,9.692791275067025,389
6,9.692791275067025,389
1,9.692791275067025,390
2,9.692791275067025,390
3,9.77832942330783,390
4,9.335183341526609,390
5,9.692791275067025,390
6,9.692791275067025,390
1,9.692791275067025,391
2,9.692791275067025,391
3,9.77832942330783,391
4,9.335183341526609,391
5,9.692791275067025,391
6,9.692791275067025,391
1,9.692791275067025,392
2,9.692791275067025,392
3,9.77832942330783,392
4,9.335183341526609,392
5,9.692791275067025,392
6,9.692791275067025,392
1,9.692791275067025,393
2,9.692791275067025,393
3,9.77832942330783,393
4,9.335183341526609,393
5,9.692791275067025,393
6,9.692791275067025,393
1,9.692791275067025,394
2,9.692791275067025,394
3,9.77832942330783,394
4,9.335183341526609,394
5,9.692791275067025,394
6,9.692791275067025,394
1,9.692791275067025,395
2,9.692791275067025,395
3,9.77832942330783,395
4,9.335183341526609,395
5,9.692791275067025,395
6,9.692791275067025,395
1,9.692791275067025,396
2,9.335183341526609,396
3,9.77832942330783,396
4,9.335183341526609,396
5,9.692791275067025,396
6,9.692791275067025,396
1,9.692791275067025,397
2,9.692791275067025,397
3,9.77832942330783,397
4,9.335183341526609,397
5,9.692791275067025,397
6,9.692791275067025,397
1,9.692791275067025,398
2,9.692791275067025,398
3,9.77832942330783,398
4,9.335183341526609,398
5,9.692791275067025,398
6,9.692791275067025,398
1,9.221540677622308,399
2,9.57745456362713,399
3,9.221540677622308,399
4,9.221540677622308,399
5,9.205433514545172,399
6,9.221540677622308,399
1,9.692791275067025,400
2,9.692791275067025,400
3,9.77832942330783,400
4,9.335183341526609,400
5,9.692791275067025,400
6,9.692791275067025,400
1,9.692791275067025,401
2,9.692791275067025,401
3,9.77832942330783,401
4,9.335183341526609,401
5,9.692791275067025,401
6,9.692791275067025,401
1,9.692791275067025,402
2,9.335183341526609,402
3,9.77832942330783,402
4,9.335183341526609,402
5,9.692791275067025,402
6,9.692791275067025,402
1,9.692791275067025,403
2,9.692791275067025,403
3,9.77832942330783,403
4,9.335183341526609,403
5,9.692791275067025,403
6,9.692791275067025,403
1,9.692791275067025,404
2,9.335183341526609,404
3,9.77832942330783,404
4,9.335183341526609,404
5,9.692791275067025,404
6,9.692791275067025,404
1,9.692791275067025,405
2,9.692791275067025,405
3,9.77832942330783,405
4,9.335183341526609,405
5,9.692791275067025,405
6,9.692791275067025,405
1,9.692791275067025,406
2,9.692791275067025,406
3,9.77832942330783,406
4,9.335183341526609,406
5,9.692791275067025,406
6,9.692791275067025,406
1,9.221540677622308,407
2,9.57745456362713,407
3,9.221540677622308,407
4,9.221540677622308,407
5,9.205433514545172,407
6,9.221540677622308,407
1,9.692791275067025,408
2,9.335183341526609,408
3,9.77832942330783,408
4,9.335183341526609,408
5,9.692791275067025,408
6,9.692791275067025,408
1,9.692791275067025,409
2,9.692791275067025,409
3,9.77832942330783,409
4,9.335183341526609,409
5,9.692791275067025,409
6,9.692791275067025,409
1,9.692791275067025,410
2,9.692791275067025,410
3,9.77832942330783,410
4,9.335183341526609,410
5,9.692791275067025,410
6,9.692791275067025,410
1,9.692791275067025,411
2,9.692791275067025,411
3,9.77832942330783,411
4,9.335183341526609,411
5,9.692791275067025,411
6,9.692791275067025,411
1,9.221540677622308,412
2,9.57745456362713,412
3,9.221540677622308,412
4,9.221540677622308,412
5,9.205433514545172,412
6,9.221540677622308,412
1,9.221540677622308,413
2,9.57745456362713,413
3,9.221540677622308,413
4,9.221540677622308,413
5,9.205433514545172,413
6,9.221540677622308,413
1,9.692791275067025,414
2,9.692791275067025,414
3,9.77832942330783,414
4,9.335183341526609,414
5,9.692791275067025,414
6,9.692791275067025,414
1,9.692791275067025,415
2,9.692791275067025,415
3,9.77832942330783,415
4,9.335183341526609,415
5,9.692791275067025,415
6,9.692791275067025,415
1,9.692791275067025,416
2,9.692791275067025,416
3,9.77832942330783,416
4,9.335183341526609,416
5,9.692791275067025,416
6,9.692791275067025,416
1,9.692791275067025,417
2,9.692791275067025,417
3,9.77832942330783,417
4,9.335183341526609,417
5,9.692791275067025,417
6,9.692791275067025,417
1,9.692791275067025,418
2,9.692791275067025,418
3,9.77832942330783,418
4,9.335183341526609,418
5,9.692791275067025,418
6,9.692791275067025,418
1,9.692791275067025,419
2,9.692791275067025,419
3,9.77832942330783,419
4,9.335183341526609,419
5,9.692791275067025,419
6,9.692791275067025,419
1,9.221540677622308,420
2,9.57745456362713,420
3,9.221540677622308,420
4,9.221540677622308,420
5,9.205433514545172,420
6,9.221540677622308,420
1,9.692791275067025,421
2,9.692791275067025,421
3,9.77832942330783,421
4,9.335183341526609,421
5,9.692791275067025,421
6,9.692791275067025,421
1,9.692791275067025,422
2,9.692791275067025,422
3,9.77832942330783,422
4,9.335183341526609,422
5,9.692791275067025,422
6,9.692791275067025,422
1,9.692791275067025,423
2,9.692791275067025,423
3,9.77832942330783,423
4,9.77832942330783,423
5,9.77832942330783,423
6,9.692791275067025,423
1,9.692791275067025,424
2,9.692791275067025,424
3,9.77832942330783,424
4,9.335183341526609,424
5,9.692791275067025,424
6,9.692791275067025,424
1,9.692791275067025,425
2,9.692791275067025,425
3,9.77832942330783,425
4,9.335183341526609,425
5,9.692791275067025,425
6,9.692791275067025,425
1,9.692791275067025,426
2,9.692791275067025,426
3,9.77832942330783,426
4,9.335183341526609,426
5,9.692791275067025,426
6,9.692791275067025,426
1,9.221540677622308,427
2,9.57745456362713,427
3,9.221540677622308,427
4,9.221540677622308,427
5,9.205433514545172,427
6,9.221540677622308,427
1,9.221540677622308,428
2,9.57745456362713,428
3,9.221540677622308,428
4,9.221540677622308,428
5,9.205433514545172,428
6,9.221540677622308,428
1,9.221540677622308,429
2,9.57745456362713,429
3,9.221540677622308,429
4,9.221540677622308,429
5,9.205433514545172,429
6,9.221540677622308,429
1,9.221540677622308,430
2,9.57745456362713,430
3,9.221540677622308,430
4,9.221540677622308,430
5,9.205433514545172,430
6,9.221540677622308,430
1,9.692791275067025,431
2,9.692791275067025,431
3,9.77832942330783,431
4,9.335183341526609,431
5,9.692791275067025,431
6,9.692791275067025,431
1,9.692791275067025,432
2,9.692791275067025,432
3,9.77832942330783,432
4,9.335183341526609,432
5,9.692791275067025,432
6,9.692791275067025,432
1,9.692791275067025,433
2,9.692791275067025,433
3,9.77832942330783,433
4,9.335183341526609,433
5,9.692791275067025,433
6,9.692791275067025,433
1,9.221540677622308,434
2,9.57745456362713,434
3,9.221540677622308,434
4,9.221540677622308,434
5,9.205433514545172,434
6,9.221540677622308,434
1,9.692791275067025,435
2,9.692791275067025,435
3,9.77832942330783,435
4,9.335183341526609,435
5,9.692791275067025,435
6,9.692791275067025,435
1,9.692791275067025,436
2,9.692791275067025,436
3,9.77832942330783,436
4,9.335183341526609,436
5,9.692791275067025,436
6,9.692791275067025,436
1,9.692791275067025,437
2,9.692791275067025,437
3,9.77832942330783,437
4,9.335183341526609,437
5,9.692791275067025,437
6,9.692791275067025,437
1,9.692791275067025,438
2,9.692791275067025,438
3,9.77832942330783,438
4,9.335183341526609,438
5,9.692791275067025,438
6,9.692791275067025,438
1,9.692791275067025,439
2,9.692791275067025,439
3,9.77832942330783,439
4,9.335183341526609,439
5,9.692791275067025,439
6,9.692791275067025,439
1,9.692791275067025,440
2,9.335183341526609,440
3,9.77832942330783,440
4,9.335183341526609,440
5,9.692791275067025,440
6,9.692791275067025,440
1,9.692791275067025,441
2,9.692791275067025,441
3,9.77832942330783,441
4,9.335183341526609,441
5,9.692791275067025,441
6,9.692791275067025,441
1,9.692791275067025,442
2,9.335183341526609,442
3,9.77832942330783,442
4,9.335183341526609,442
5,9.692791275067025,442
6,9.692791275067025,442
1,9.692791275067025,443
2,9.692791275067025,443
3,9.77832942330783,443
4,9.335183341526609,443
5,9.692791275067025,443
6,9.692791275067025,443
1,9.692791275067025,444
2,9.692791275067025,444
3,9.77832942330783,444
4,9.335183341526609,444
5,9.692791275067025,444
6,9.692791275067025,444
1,9.692791275067025,445
2,9.692791275067025,445
3,9.77832942330783,445
4,9.335183341526609,445
5,9.692791275067025,445
6,9.692791275067025,445
1,9.692791275067025,446
2,9.692791275067025,446
3,9.77832942330783,446
4,9.335183341526609,446
5,9.692791275067025,446
6,9.692791275067025,446
1,9.692791275067025,447
2,9.692791275067025,447
3,9.77832942330783,447
4,9.335183341526609,447
5,9.692791275067025,447
6,9.692791275067025,447
1,9.692791275067025,448
2,9.692791275067025,448
3,9.77832942330783,448
4,9.335183341526609,448
5,9.692791275067025,448
6,9.692791275067025,448
1,9.692791275067025,449
2,9.692791275067025,449
3,9.77832942330783,449
4,9.335183341526609,449
5,9.692791275067025,449
6,9.692791275067025,449
1,9.692791275067025,450
2,9.335183341526609,450
3,9.77832942330783,450
4,9.335183341526609,450
5,9.692791275067025,450
6,9.692791275067025,450
1,9.692791275067025,451
2,9.692791275067025,451
3,9.77832942330783,451
4,9.335183341526609,451
5,9.692791275067025,451
6,9.692791275067025,451
1,9.692791275067025,452
2,9.692791275067025,452
3,9.77832942330783,452
4,9.335183341526609,452
5,9.692791275067025,452
6,9.692791275067025,452
1,9.692791275067025,453
2,9.692791275067025,453
3,9.77832942330783,453
4,9.335183341526609,453
5,9.692791275067025,453
6,9.692791275067025,453
1,9.692791275067025,454
2,9.335183341526609,454
3,9.77832942330783,454
4,9.335183341526609,454
5,9.692791275067025,454
6,9.692791275067025,454
1,9.692791275067025,455
2,9.335183341526609,455
3,9.77832942330783,455
4,9.335183341526609,455
5,9.692791275067025,455
6,9.692791275067025,455
1,9.692791275067025,456
2,9.692791275067025,456
3,9.77832942330783,456
4,9.335183341526609,456
5,9.692791275067025,456
6,9.692791275067025,456
1,9.221540677622308,457
2,9.57745456362713,457
3,9.221540677622308,457
4,9.221540677622308,457
5,9.205433514545172,457
6,9.221540677622308,457
1,9.692791275067025,458
2,9.692791275067025,458
3,9.77832942330783,458
4,9.335183341526609,458
5,9.692791275067025,458
6,9.692791275067025,458
1,9.692791275067025,459
2,9.692791275067025,459
3,9.77832942330783,459
4,9.335183341526609,459
5,9.692791275067025,459
6,9.692791275067025,459
1,9.692791275067025,460
2,9.335183341526609,460
3,9.77832942330783,460
4,9.335183341526609,460
5,9.692791275067025,460
6,9.692791275067025,460
1,9.692791275067025,461
2,9.335183341526609,461
3,9.77832942330783,461
4,9.335183341526609,461
5,9.692791275067025,461
6,9.692791275067025,461
1,9.692791275067025,462
2,9.335183341526609,462
3,9.77832942330783,462
4,9.335183341526609,462
5,9.692791275067025,462
6,9.692791275067025,462
1,9.692791275067025,463
2,9.692791275067025,463
3,9.77832942330783,463
4,9.335183341526609,463
5,9.692791275067025,463
6,9.692791275067025,463
1,9.692791275067025,464
2,9.692791275067025,464
3,9.77832942330783,464
4,9.335183341526609,464
5,9.692791275067025,464
6,9.692791275067025,464
1,9.692791275067025,465
2,9.692791275067025,465
3,9.77832942330783,465
4,9.335183341526609,465
5,9.692791275067025,465
6,9.692791275067025,465
1,9.692791275067025,466
2,9.692791275067025,466
3,9.77832942330783,466
4,9.335183341526609,466
5,9.692791275067025,466
6,9.692791275067025,466
1,9.692791275067025,467
2,9.692791275067025,467
3,9.77832942330783,467
4,9.335183341526609,467
5,9.692791275067025,467
6,9.692791275067025,467
1,9.692791275067025,468
2,9.692791275067025,468
3,9.77832942330783,468
4,9.335183341526609,468
5,9.692791275067025,468
6,9.692791275067025,468
1,9.692791275067025,469
2,9.692791275067025,469
3,9.77832942330783,469
4,9.335183341526609,469
5,9.692791275067025,469
6,9.692791275067025,469
1,9.692791275067025,470
2,9.692791275067025,470
3,9.77832942330783,470
4,9.335183341526609,470
5,9.692791275067025,470
6,9.692791275067025,470
1,9.221540677622308,471
2,9.57745456362713,471
3,9.221540677622308,471
4,9.221540677622308,471
5,9.205433514545172,471
6,9.221540677622308,471
1,9.692791275067025,472
2,9.692791275067025,472
3,9.77832942330783,472
4,9.335183341526609,472
5,9.692791275067025,472
6,9.692791275067025,472
1,9.692791275067025,473
2,9.692791275067025,473
3,9.77832942330783,473
4,9.335183341526609,473
5,9.692791275067025,473
6,9.692791275067025,473
1,9.692791275067025,474
2,9.692791275067025,474
3,9.77832942330783,474
4,9.335183341526609,474
5,9.692791275067025,474
6,9.692791275067025,474
1,9.692791275067025,475
2,9.692791275067025,475
3,9.77832942330783,475
4,9.335183341526609,475
5,9.692791275067025,475
6,9.692791275067025,475
1,9.692791275067025,476
2,9.692791275067025,476
3,9.77832942330783,476
4,9.335183341526609,476
5,9.692791275067025,476
6,9.692791275067025,476
1,9.221540677622308,477
2,9.57745456362713,477
3,9.221540677622308,477
4,9.221540677622308,477
5,9.205433514545172,477
6,9.221540677622308,477
1,9.692791275067025,478
2,9.692791275067025,478
3,9.77832942330783,478
4,9.335183341526609,478
5,9.692791275067025,478
6,9.692791275067025,478
1,9.692791275067025,479
2,9.335183341526609,479
3,9.77832942330783,479
4,9.335183341526609,479
5,9.692791275067025,479
6,9.692791275067025,479
1,9.692791275067025,480
2,9.692791275067025,480
3,9.77832942330783,480
4,9.335183341526609,480
5,9.692791275067025,480
6,9.692791275067025,480
1,9.692791275067025,481
2,9.692791275067025,481
3,9.77832942330783,481
4,9.335183341526609,481
5,9.692791275067025,481
6,9.692791275067025,481
1,9.692791275067025,482
2,9.335183341526609,482
3,9.77832942330783,482
4,9.335183341526609,482
5,9.692791275067025,482
6,9.692791275067025,482
1,9.692791275067025,483
2,9.335183341526609,483
3,9.77832942330783,483
4,9.335183341526609,483
5,9.692791275067025,483
6,9.692791275067025,483
1,9.692791275067025,484
2,9.692791275067025,484
3,9.77832942330783,484
4,9.335183341526609,484
5,9.692791275067025,484
6,9.692791275067025,484
1,9.221540677622308,485
2,9.57745456362713,485
3,9.221540677622308,485
4,9.221540677622308,485
5,9.205433514545172,485
6,9.221540677622308,485
1,9.692791275067025,486
2,9.692791275067025,486
3,9.77832942330783,486
4,9.335183341526609,486
5,9.692791275067025,486
6,9.692791275067025,486
1,9.692791275067025,487
2,9.692791275067025,487
3,9.77832942330783,487
4,9.335183341526609,487
5,9.692791275067025,487
6,9.692791275067025,487
1,9.692791275067025,488
2,9.692791275067025,488
3,9.77832942330783,488
4,9.335183341526609,488
5,9.692791275067025,488
6,9.692791275067025,488
1,9.692791275067025,489
2,9.335183341526609,489
3,9.77832942330783,489
4,9.335183341526609,489
5,9.692791275067025,489
6,9.692791275067025,489
1,9.221540677622308,490
2,9.57745456362713,490
3,9.221540677622308,490
4,9.221540677622308,490
5,9.205433514545172,490
6,9.221540677622308,490
1,9.692791275067025,491
2,9.335183341526609,491
3,9.77832942330783,491
4,9.335183341526609,491
5,9.692791275067025,491
6,9.692791275067025,491
1,9.221540677622308,492
2,9.57745456362713,492
3,9.221540677622308,492
4,9.221540677622308,492
5,9.205433514545172,492
6,9.221540677622308,492
1,9.692791275067025,493
2,9.692791275067025,493
3,9.77832942330783,493
4,9.335183341526609,493
5,9.692791275067025,493
6,9.692791275067025,493
1,9.692791275067025,494
2,9.692791275067025,494
3,9.77832942330783,494
4,9.77832942330783,494
5,9.77832942330783,494
6,9.692791275067025,494
1,9.692791275067025,495
2,9.335183341526609,495
3,9.77832942330783,495
4,9.335183341526609,495
5,9.692791275067025,495
6,9.692791275067025,495
1,9.692791275067025,496
2,9.692791275067025,496
3,9.77832942330783,496
4,9.335183341526609,496
5,9.692791275067025,496
6,9.692791275067025,496
1,9.692791275067025,497
2,9.692791275067025,497
3,9.77832942330783,497
4,9.335183341526609,497
5,9.692791275067025,497
6,9.692791275067025,497
1,9.221540677622308,498
2,9.57745456362713,498
3,9.221540677622308,498
4,9.221540677622308,498
5,9.205433514545172,498
6,9.221540677622308,498
1,9.692791275067025,499
2,9.335183341526609,499
3,9.77832942330783,499
4,9.335183341526609,499
5,9.692791275067025,499
6,9.692791275067025,499
1,9.221540677622308,500
2,9.57745456362713,500
3,9.221540677622308,500
4,9.221540677622308,500
5,9.205433514545172,500
6,9.221540677622308,500
1,9.221540677622308,501
2,9.57745456362713,501
3,9.221540677622308,501
4,9.221540677622308,501
5,9.205433514545172,501
6,9.221540677622308,501
1,9.692791275067025,502
2,9.692791275067025,502
3,9.77832942330783,502
4,9.335183341526609,502
5,9.692791275067025,502
6,9.692791275067025,502
1,9.692791275067025,503
2,9.335183341526609,503
3,9.77832942330783,503
4,9.335183341526609,503
5,9.692791275067025,503
6,9.692791275067025,503
1,9.692791275067025,504
2,9.692791275067025,504
3,9.77832942330783,504
4,9.335183341526609,504
5,9.692791275067025,504
6,9.692791275067025,504
1,9.692791275067025,505
2,9.335183341526609,505
3,9.77832942330783,505
4,9.335183341526609,505
5,9.692791275067025,505
6,9.692791275067025,505
1,9.692791275067025,506
2,9.692791275067025,506
3,9.77832942330783,506
4,9.335183341526609,506
5,9.692791275067025,506
6,9.692791275067025,506
1,9.692791275067025,507
2,9.692791275067025,507
3,9.77832942330783,507
4,9.335183341526609,507
5,9.692791275067025,507
6,9.692791275067025,507
1,9.692791275067025,508
2,9.692791275067025,508
3,9.77832942330783,508
4,9.335183341526609,508
5,9.692791275067025,508
6,9.692791275067025,508
1,9.692791275067025,509
2,9.692791275067025,509
3,9.77832942330783,509
4,9.335183341526609,509
5,9.692791275067025,509
6,9.692791275067025,509
1,9.692791275067025,510
2,9.692791275067025,510
3,9.77832942330783,510
4,9.335183341526609,510
5,9.692791275067025,510
6,9.692791275067025,510
1,9.692791275067025,511
2,9.692791275067025,511
3,9.77832942330783,511
4,9.335183341526609,511
5,9.692791275067025,511
6,9.692791275067025,511
1,9.221540677622308,512
2,9.221540677622308,512
3,9.221540677622308,512
4,9.205433514545172,512
5,9.205433514545172,512
6,9.221540677622308,512
1,9.692791275067025,513
2,9.692791275067025,513
3,9.77832942330783,513
4,9.335183341526609,513
5,9.692791275067025,513
6,9.692791275067025,513
1,9.221540677622308,514
2,9.57745456362713,514
3,9.221540677622308,514
4,9.221540677622308,514
5,9.205433514545172,514
6,9.221540677622308,514
1,9.692791275067025,515
2,9.692791275067025,515
3,9.77832942330783,515
4,9.335183341526609,515
5,9.692791275067025,515
6,9.692791275067025,515
1,9.692791275067025,516
2,9.692791275067025,516
3,9.77832942330783,516
4,9.335183341526609,516
5,9.692791275067025,516
6,9.692791275067025,516
1,9.692791275067025,517
2,9.692791275067025,517
3,9.77832942330783,517
4,9.335183341526609,517
5,9.692791275067025,517
6,9.692791275067025,517
1,9.221540677622308,518
2,9.57745456362713,518
3,9.221540677622308,518
4,9.221540677622308,518
5,9.205433514545172,518
6,9.221540677622308,518
1,9.692791275067025,519
2,9.692791275067025,519
3,9.77832942330783,519
4,9.335183341526609,519
5,9.692791275067025,519
6,9.692791275067025,519
1,9.692791275067025,520
2,9.692791275067025,520
3,9.77832942330783,520
4,9.335183341526609,520
5,9.692791275067025,520
6,9.692791275067025,520
1,9.692791275067025,521
2,9.692791275067025,521
3,9.77832942330783,521
4,9.335183341526609,521
5,9.692791275067025,521
6,9.692791275067025,521
1,9.221540677622308,522
2,9.57745456362713,522
3,9.221540677622308,522
4,9.221540677622308,522
5,9.205433514545172,522
6,9.221540677622308,522
1,9.692791275067025,523
2,9.692791275067025,523
3,9.77832942330783,523
4,9.335183341526609,523
5,9.692791275067025,523
6,9.692791275067025,523
1,9.692791275067025,524
2,9.692791275067025,524
3,9.77832942330783,524
4,9.335183341526609,524
5,9.692791275067025,524
6,9.692791275067025,524
1,9.692791275067025,525
2,9.692791275067025,525
3,9.77832942330783,525
4,9.335183341526609,525
5,9.692791275067025,525
6,9.692791275067025,525
1,9.692791275067025,526
2,9.692791275067025,526
3,9.77832942330783,526
4,9.335183341526609,526
5,9.692791275067025,526
6,9.692791275067025,526
1,9.692791275067025,527
2,9.692791275067025,527
3,9.77832942330783,527
4,9.335183341526609,527
5,9.692791275067025,527
6,9.692791275067025,527
1,9.692791275067025,528
2,9.692791275067025,528
3,9.77832942330783,528
4,9.335183341526609,528
5,9.692791275067025,528
6,9.692791275067025,528
1,9.692791275067025,529
2,9.692791275067025,529
3,9.77832942330783,529
4,9.335183341526609,529
5,9.692791275067025,529
6,9.692791275067025,529
1,9.692791275067025,530
2,9.692791275067025,530
3,9.77832942330783,530
4,9.692791275067025,530
5,9.77832942330783,530
6,9.692791275067025,530
1,9.692791275067025,531
2,9.692791275067025,531
3,9.77832942330783,531
4,9.335183341526609,531
5,9.692791275067025,531
6,9.692791275067025,531
1,9.692791275067025,532
2,9.692791275067025,532
3,9.77832942330783,532
4,9.335183341526609,532
5,9.692791275067025,532
6,9.692791275067025,532
1,9.692791275067025,533
2,9.335183341526609,533
3,9.77832942330783,533
4,9.335183341526609,533
5,9.692791275067025,533
6,9.692791275067025,533
1,9.221540677622308,534
2,9.57745456362713,534
3,9.221540677622308,534
4,9.221540677622308,534
5,9.205433514545172,534
6,9.221540677622308,534
1,9.692791275067025,535
2,9.692791275067025,535
3,9.77832942330783,535
4,9.335183341526609,535
5,9.692791275067025,535
6,9.692791275067025,535
1,9.692791275067025,536
2,9.692791275067025,536
3,9.77832942330783,536
4,9.335183341526609,536
5,9.692791275067025,536
6,9.692791275067025,536
1,9.692791275067025,537
2,9.335183341526609,537
3,9.77832942330783,537
4,9.335183341526609,537
5,9.692791275067025,537
6,9.692791275067025,537
1,9.692791275067025,538
2,9.692791275067025,538
3,9.77832942330783,538
4,9.335183341526609,538
5,9.692791275067025,538
6,9.692791275067025,538
1,9.221540677622308,539
2,9.57745456362713,539
3,9.221540677622308,539
4,9.221540677622308,539
5,9.205433514545172,539
6,9.221540677622308,539
1,9.221540677622308,540
2,9.57745456362713,540
3,9.221540677622308,540
4,9.221540677622308,540
5,9.205433514545172,540
6,9.221540677622308,540
1,9.692791275067025,541
2,9.692791275067025,541
3,9.77832942330783,541
4,9.335183341526609,541
5,9.692791275067025,541
6,9.692791275067025,541
1,9.221540677622308,542
2,9.57745456362713,542
3,9.221540677622308,542
4,9.221540677622308,542
5,9.205433514545172,542
6,9.221540677622308,542
1,9.692791275067025,543
2,9.692791275067025,543
3,9.77832942330783,543
4,9.335183341526609,543
5,9.692791275067025,543
6,9.692791275067025,543
1,9.692791275067025,544
2,9.692791275067025,544
3,9.77832942330783,544
4,9.335183341526609,544
5,9.692791275067025,544
6,9.692791275067025,544
1,9.692791275067025,545
2,9.692791275067025,545
3,9.77832942330783,545
4,9.335183341526609,545
5,9.692791275067025,545
6,9.692791275067025,545
1,9.692791275067025,546
2,9.692791275067025,546
3,9.77832942330783,546
4,9.335183341526609,546
5,9.692791275067025,546
6,9.692791275067025,546
1,9.221540677622308,547
2,9.57745456362713,547
3,9.221540677622308,547
4,9.221540677622308,547
5,9.205433514545172,547
6,9.221540677622308,547
1,9.692791275067025,548
2,9.692791275067025,548
3,9.77832942330783,548
4,9.335183341526609,548
5,9.692791275067025,548
6,9.692791275067025,548
1,9.692791275067025,549
2,9.692791275067025,549
3,9.77832942330783,549
4,9.335183341526609,549
5,9.692791275067025,549
6,9.692791275067025,549
1,9.692791275067025,550
2,9.692791275067025,550
3,9.77832942330783,550
4,9.335183341526609,550
5,9.692791275067025,550
6,9.692791275067025,550
1,9.692791275067025,551
2,9.692791275067025,551
3,9.77832942330783,551
4,9.335183341526609,551
5,9.692791275067025,551
6,9.692791275067025,551
1,9.692791275067025,552
2,9.692791275067025,552
3,9.77832942330783,552
4,9.335183341526609,552
5,9.692791275067025,552
6,9.692791275067025,552
1,9.692791275067025,553
2,9.335183341526609,553
3,9.77832942330783,553
4,9.335183341526609,553
5,9.692791275067025,553
6,9.692791275067025,553
1,9.692791275067025,554
2,9.692791275067025,554
3,9.77832942330783,554
4,9.335183341526609,554
5,9.692791275067025,554
6,9.692791275067025,554
1,9.221540677622308,555
2,9.57745456362713,555
3,9.221540677622308,555
4,9.221540677622308,555
5,9.205433514545172,555
6,9.221540677622308,555
1,9.692791275067025,556
2,9.692791275067025,556
3,9.77832942330783,556
4,9.335183341526609,556
5,9.692791275067025,556
6,9.692791275067025,556
1,9.692791275067025,557
2,9.692791275067025,557
3,9.77832942330783,557
4,9.335183341526609,557
5,9.692791275067025,557
6,9.692791275067025,557
1,9.692791275067025,558
2,9.692791275067025,558
3,9.77832942330783,558
4,9.335183341526609,558
5,9.692791275067025,558
6,9.692791275067025,558
1,9.692791275067025,559
2,9.335183341526609,559
3,9.77832942330783,559
4,9.335183341526609,559
5,9.692791275067025,559
6,9.692791275067025,559
1,9.692791275067025,560
2,9.692791275067025,560
3,9.77832942330783,560
4,9.335183341526609,560
5,9.692791275067025,560
6,9.692791275067025,560
1,9.692791275067025,561
2,9.692791275067025,561
3,9.77832942330783,561
4,9.335183341526609,561
5,9.692791275067025,561
6,9.692791275067025,561
1,9.692791275067025,562
2,9.692791275067025,562
3,9.77832942330783,562
4,9.77832942330783,562
5,9.77832942330783,562
6,9.692791275067025,562
1,9.692791275067025,563
2,9.692791275067025,563
3,9.77832942330783,563
4,9.335183341526609,563
5,9.692791275067025,563
6,9.692791275067025,563
1,9.692791275067025,564
2,9.692791275067025,564
3,9.77832942330783,564
4,9.335183341526609,564
5,9.692791275067025,564
6,9.692791275067025,564
1,9.692791275067025,565
2,9.692791275067025,565
3,9.77832942330783,565
4,9.335183341526609,565
5,9.692791275067025,565
6,9.692791275067025,565
1,9.692791275067025,566
2,9.692791275067025,566
3,9.77832942330783,566
4,9.335183341526609,566
5,9.692791275067025,566
6,9.692791275067025,566
1,9.692791275067025,567
2,9.692791275067025,567
3,9.77832942330783,567
4,9.335183341526609,567
5,9.692791275067025,567
6,9.692791275067025,567
1,9.692791275067025,568
2,9.692791275067025,568
3,9.77832942330783,568
4,9.335183341526609,568
5,9.692791275067025,568
6,9.692791275067025,568
1,9.692791275067025,569
2,9.692791275067025,569
3,9.77832942330783,569
4,9.335183341526609,569
5,9.692791275067025,569
6,9.692791275067025,569
1,9.692791275067025,570
2,9.692791275067025,570
3,9.77832942330783,570
4,9.335183341526609,570
5,9.692791275067025,570
6,9.692791275067025,570
1,9.221540677622308,571
2,9.57745456362713,571
3,9.221540677622308,571
4,9.221540677622308,571
5,9.205433514545172,571
6,9.221540677622308,571
1,9.692791275067025,572
2,9.692791275067025,572
3,9.77832942330783,572
4,9.335183341526609,572
5,9.692791275067025,572
6,9.692791275067025,572
1,9.221540677622308,573
2,9.57745456362713,573
3,9.221540677622308,573
4,9.221540677622308,573
5,9.205433514545172,573
6,9.221540677622308,573
1,9.692791275067025,574
2,9.335183341526609,574
3,9.77832942330783,574
4,9.335183341526609,574
5,9.692791275067025,574
6,9.692791275067025,574
1,9.221540677622308,575
2,9.57745456362713,575
3,9.221540677622308,575
4,9.221540677622308,575
5,9.205433514545172,575
6,9.221540677622308,575
1,9.692791275067025,576
2,9.692791275067025,576
3,9.77832942330783,576
4,9.335183341526609,576
5,9.692791275067025,576
6,9.692791275067025,576
1,9.692791275067025,577
2,9.692791275067025,577
3,9.77832942330783,577
4,9.335183341526609,577
5,9.692791275067025,577
6,9.692791275067025,577
1,9.692791275067025,578
2,9.692791275067025,578
3,9.77832942330783,578
4,9.335183341526609,578
5,9.692791275067025,578
6,9.692791275067025,578
1,9.692791275067025,579
2,9.692791275067025,579
3,9.77832942330783,579
4,9.335183341526609,579
5,9.692791275067025,579
6,9.692791275067025,579
1,9.692791275067025,580
2,9.692791275067025,580
3,9.77832942330783,580
4,9.335183341526609,580
5,9.692791275067025,580
6,9.692791275067025,580
1,9.692791275067025,581
2,9.692791275067025,581
3,9.77832942330783,581
4,9.335183341526609,581
5,9.692791275067025,581
6,9.692791275067025,581
1,9.692791275067025,582
2,9.692791275067025,582
3,9.77832942330783,582
4,9.335183341526609,582
5,9.692791275067025,582
6,9.692791275067025,582
1,9.692791275067025,583
2,9.335183341526609,583
